,guest_count,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,reviews_per_month,average_ratings,clusters,cluster
3782,2,1.0,1.0,95.0,29,120,28,58,88,0.11,5.0,2,dark purple
3783,3,1.0,2.0,82.0,29,365,0,0,0,0.43,5.0,1,purple
3784,2,1.0,1.0,43.0,29,365,30,60,90,0.33,5.0,1,purple
3785,2,1.5,1.0,33.0,29,1125,3,33,63,0.49,4.885000000000001,0,pink
3786,2,1.5,1.0,70.0,30,90,30,60,90,0.92,4.9816666666666665,2,dark purple
3787,1,1.5,1.0,35.0,30,1125,0,22,52,0.26,4.958333333333333,0,pink
3788,2,2.0,1.0,40.0,30,365,30,60,90,0.11,5.0,1,purple
3789,10,2.5,4.0,127.0,1,29,26,56,82,3.83,4.785,2,dark purple
3790,9,2.0,4.0,136.0,29,1125,30,34,47,7.0,4.901666666666667,0,pink
3791,2,1.0,1.0,90.0,1,1125,1,27,57,2.62,4.956666666666666,0,pink
3792,16,4.0,11.0,585.0,2,1125,24,54,84,1.59,4.885000000000001,0,pink
3793,2,1.0,2.0,141.0,2,1125,28,49,76,3.75,4.9750000000000005,0,pink
3794,10,3.5,6.0,281.0,2,1125,21,47,75,1.58,4.8116666666666665,0,pink
3795,6,3.5,3.0,253.0,183,1125,28,58,88,1.55,4.968333333333333,0,pink
3796,4,1.0,1.0,103.0,3,29,21,51,76,1.08,4.985,2,dark purple
3797,4,1.0,2.0,157.0,2,1125,0,0,0,4.26,4.933333333333333,0,pink
3798,2,1.0,1.0,90.0,30,1125,20,20,50,0.6,4.721666666666667,0,pink
3799,4,1.0,3.0,140.0,29,90,26,56,86,2.24,4.8999999999999995,2,dark purple
3800,8,3.5,4.0,231.0,3,1125,27,57,87,1.33,4.958333333333333,0,pink
3801,2,1.0,1.0,89.0,2,28,22,52,82,1.7,4.9366666666666665,2,dark purple
3802,10,2.0,10.0,55.0,1,14,29,59,89,0.2,4.91,2,dark purple
3803,6,2.5,3.0,291.0,1,365,22,41,66,5.52,4.941666666666667,1,purple
3804,2,1.0,1.0,98.0,4,11,0,0,5,0.66,4.8566666666666665,2,dark purple
3805,3,1.0,1.0,89.0,30,365,30,60,90,0.52,5.0,1,purple
3806,4,2.0,4.0,43.0,1,1125,29,53,83,1.01,4.748333333333334,0,pink
3807,3,1.0,2.0,110.0,1,365,13,36,63,3.48,4.8566666666666665,1,purple
3808,10,2.0,10.0,50.0,1,1125,25,49,79,6.79,4.766666666666667,0,pink
3809,5,1.0,2.0,91.0,1,7,14,44,74,4.1,4.9366666666666665,2,dark purple
3810,2,1.0,1.0,147.0,90,365,17,47,77,0.0,0.0,1,purple
3811,10,2.0,10.0,53.0,1,14,29,59,89,1.17,4.84,2,dark purple
3812,2,1.0,1.0,113.0,3,1125,28,58,88,1.11,4.973333333333334,0,pink
3813,2,1.0,1.0,84.0,29,45,28,58,87,0.11,4.985,2,dark purple
3814,4,1.0,2.0,91.0,2,60,24,28,28,3.41,4.905,2,dark purple
3815,10,2.0,10.0,46.0,1,14,29,59,89,0.85,4.761666666666667,2,dark purple
3816,1,1.0,1.0,42.0,1,99,9,10,10,0.3,5.0,2,dark purple
3817,4,2.0,2.0,159.0,2,14,0,0,12,3.27,4.776666666666667,2,dark purple
3818,4,1.0,2.0,61.0,30,1125,6,6,34,0.45,4.915,0,pink
3819,2,1.0,1.0,50.0,29,365,2,32,62,0.57,4.866666666666666,1,purple
3820,2,1.0,1.0,93.0,29,120,0,0,18,4.77,4.965,2,dark purple
3821,2,1.5,1.0,105.0,1,365,25,55,85,2.08,4.8933333333333335,1,purple
3822,2,1.0,1.0,144.0,1,29,22,41,71,2.73,4.933333333333334,2,dark purple
3823,3,1.0,1.0,132.0,29,1125,29,59,89,1.43,4.944999999999999,0,pink
3824,2,2.0,1.0,51.0,1,1125,15,45,73,2.63,4.848333333333334,0,pink
3825,2,1.0,1.0,198.0,1,90,28,58,88,2.1,4.615,2,dark purple
3826,6,2.0,2.0,100.0,30,1125,28,58,88,0.12,3.0833333333333335,0,pink
3827,6,2.0,3.0,197.0,1,365,27,57,87,2.28,5.0,1,purple
3828,4,1.0,2.0,105.0,29,1125,0,0,22,0.18,4.891666666666667,0,pink
3829,4,1.0,4.0,77.0,29,365,0,0,0,3.09,4.861666666666666,1,purple
3830,4,1.0,2.0,225.0,3,1125,12,36,39,0.77,4.985,0,pink
3831,5,2.0,3.0,275.0,2,90,0,0,0,2.15,4.948333333333333,2,dark purple
3832,4,1.5,2.0,134.0,1,7,26,56,86,3.34,4.9,2,dark purple
3833,3,1.0,1.0,55.0,30,365,7,37,67,0.0,0.0,1,purple
3834,6,2.0,4.0,200.0,29,1125,30,60,90,0.26,3.891666666666667,0,pink
3835,2,1.5,2.0,88.0,30,1125,28,58,87,0.21,4.8533333333333335,0,pink
3836,4,1.0,2.0,120.0,1,365,30,60,90,1.16,4.521666666666667,1,purple
3837,3,1.0,2.0,99.0,31,365,0,0,0,0.39,4.916666666666667,1,purple
3838,3,1.0,1.0,167.0,2,14,0,0,20,2.46,4.941666666666666,2,dark purple
3839,8,3.5,5.0,241.0,3,1125,25,51,81,2.88,4.968333333333333,0,pink
3840,3,1.0,1.0,118.0,29,220,19,46,50,0.12,5.0,2,dark purple
3841,4,1.0,2.0,81.0,29,365,23,53,83,0.25,4.875,1,purple
3842,1,1.0,1.0,20.0,30,120,15,45,75,0.32,4.831666666666666,2,dark purple
3843,4,1.5,3.0,123.0,30,365,3,33,56,0.36,4.931666666666666,1,purple
3844,2,1.5,1.0,100.0,29,1125,28,58,88,0.82,4.943333333333334,0,pink
3845,4,1.0,2.0,65.0,30,1125,0,0,28,4.31,4.756666666666667,0,pink
3846,8,1.0,4.0,80.0,29,365,0,24,54,0.0,0.0,1,purple
3847,4,2.0,2.0,146.0,29,365,1,1,1,0.19,5.0,1,purple
3848,2,1.0,1.0,95.0,1,90,30,60,90,1.96,4.926666666666667,2,dark purple
3849,10,3.5,5.0,261.0,3,60,17,42,72,1.21,4.94,2,dark purple
3850,10,3.0,6.0,590.0,2,181,0,0,0,0.31,4.81,2,dark purple
3851,3,1.0,1.0,145.0,1,1125,9,26,50,4.39,4.846666666666667,0,pink
3852,4,1.0,2.0,95.0,30,365,29,59,89,0.0,0.0,1,purple
3853,6,2.0,3.0,90.0,1,30,0,0,0,5.32,4.919999999999999,2,dark purple
3854,5,1.0,3.0,130.0,2,60,24,54,84,0.86,5.0,2,dark purple
3855,2,2.0,1.0,125.0,1,365,0,0,21,2.4,4.8950000000000005,1,purple
3856,4,1.0,1.0,161.0,2,1125,28,51,81,4.33,4.955000000000001,0,pink
3857,4,1.0,2.0,85.0,30,1125,29,59,89,0.42,4.918333333333333,0,pink
3858,2,1.0,1.0,87.0,30,180,29,59,89,0.0,0.0,2,dark purple
3859,3,1.0,1.0,71.0,2,7,25,55,85,3.6,4.953333333333333,2,dark purple
3860,6,2.5,3.0,206.0,1,29,9,9,9,1.12,4.935,2,dark purple
3861,4,1.0,2.0,261.0,30,95,0,0,0,2.04,4.9799999999999995,2,dark purple
3862,3,1.0,1.0,80.0,30,1125,0,12,42,0.37,4.868333333333333,0,pink
3863,2,1.0,2.0,111.0,1,1125,0,0,0,8.36,4.946666666666666,0,pink
3864,8,2.5,4.0,302.0,29,365,24,54,84,3.2,4.82,1,purple
3865,1,1.0,1.0,80.0,30,365,30,60,90,0.22,4.6883333333333335,1,purple
3866,4,1.0,2.0,86.0,30,1125,26,56,86,0.3,4.775,0,pink
3867,2,1.0,1.0,80.0,30,59,0,0,25,3.31,4.983333333333333,2,dark purple
3868,2,1.0,1.0,119.0,29,120,30,60,90,1.33,4.963333333333333,2,dark purple
3869,4,2.0,2.0,100.0,30,365,28,58,88,0.0,0.0,1,purple
3870,2,1.0,1.0,55.0,30,1125,30,60,75,0.2,4.528333333333333,0,pink
3871,1,1.0,1.0,23.0,30,120,0,0,12,0.48,4.613333333333333,2,dark purple
3872,2,1.0,1.0,113.0,1,365,28,58,88,2.0,5.0,1,purple
3873,2,1.0,1.0,139.0,2,1124,19,49,79,3.27,4.966666666666667,0,pink
3874,6,2.0,3.0,139.0,2,365,0,0,16,1.65,4.933333333333334,1,purple
3875,2,1.5,1.0,147.0,30,365,23,53,83,0.25,5.0,1,purple
3876,4,1.0,2.0,150.0,1,365,9,23,23,1.54,5.0,1,purple
3877,5,2.0,2.0,98.0,29,365,0,27,57,0.0,0.0,1,purple
3878,4,1.0,2.0,127.0,2,1125,0,0,0,1.38,4.6899999999999995,0,pink
3879,5,5.0,4.0,300.0,30,365,0,0,23,0.0,0.0,1,purple
3880,4,1.0,2.0,101.0,1,365,22,52,82,2.31,4.8549999999999995,1,purple
3881,4,1.0,3.0,80.0,29,365,5,5,28,0.19,5.0,1,purple
3882,2,1.0,1.0,72.0,30,89,30,60,90,0.0,0.0,2,dark purple
3883,4,1.0,2.0,96.0,2,365,0,0,0,4.19,4.9366666666666665,1,purple
3884,2,1.0,1.0,107.0,30,1125,0,0,13,0.38,5.0,0,pink
3885,6,1.5,4.0,175.0,29,1125,26,56,86,3.25,4.734999999999999,0,pink
3886,4,1.0,2.0,153.0,29,180,15,45,75,0.82,5.0,2,dark purple
3888,2,1.0,1.0,121.0,29,30,24,54,84,0.29,4.79,2,dark purple
3889,1,1.0,1.0,120.0,29,365,30,60,90,0.0,0.0,1,purple
3890,2,1.0,1.0,92.0,1,365,26,56,86,1.0,5.0,1,purple
3891,2,2.5,1.0,49.0,1,365,23,53,83,4.0,4.843333333333333,1,purple
3892,4,1.0,2.0,105.0,2,1125,0,0,0,4.66,4.9316666666666675,0,pink
3893,2,1.0,1.0,102.0,1,1125,1,1,1,2.17,4.823333333333333,0,pink
3894,6,3.5,4.0,318.0,1,365,15,42,66,2.0,4.833333333333333,1,purple
3895,8,2.5,4.0,155.0,1,1125,21,51,81,1.11,4.651666666666666,0,pink
3896,16,4.0,17.0,702.0,1,29,30,60,90,0.07,5.0,2,dark purple
3897,4,1.0,2.0,111.0,30,1125,0,27,57,0.31,4.805000000000001,0,pink
3898,4,3.5,2.0,110.0,30,365,0,11,41,0.0,0.0,1,purple
3899,4,2.5,2.0,145.0,29,1125,26,54,84,2.3,4.96,0,pink
3900,4,2.0,2.0,124.0,90,180,30,60,90,0.0,0.0,2,dark purple
3901,1,1.0,1.0,33.0,29,1125,30,60,90,0.21,4.123333333333334,0,pink
3902,4,3.0,2.0,146.0,29,1125,26,56,86,0.2,4.866666666666666,0,pink
3903,4,1.0,2.0,168.0,1,365,23,53,83,1.82,4.948333333333333,1,purple
3904,5,2.0,2.0,99.0,1,365,0,3,33,1.91,4.82,1,purple
3905,3,1.0,2.0,158.0,1,365,18,45,75,2.34,4.901666666666666,1,purple
3906,7,2.5,4.0,140.0,30,90,29,59,89,0.0,0.0,2,dark purple
3907,2,1.0,1.0,25.0,30,120,0,27,57,0.37,4.611666666666667,2,dark purple
3908,4,1.5,3.0,189.0,1,7,0,0,0,5.8,4.915,2,dark purple
3909,10,2.0,4.0,199.0,14,730,27,57,87,0.06,4.958333333333333,1,purple
3910,6,3.5,6.0,185.0,30,1125,13,43,73,0.15,5.0,0,pink
3911,6,2.0,3.0,458.0,3,1125,18,32,50,0.67,4.951666666666667,0,pink
3912,2,1.0,1.0,39.0,30,60,0,0,0,0.16,4.916666666666667,2,dark purple
3913,1,1.0,1.0,62.0,29,365,8,38,68,0.0,0.0,1,purple
3914,4,2.0,2.0,111.0,29,1125,30,60,90,0.37,4.945,0,pink
3915,2,1.0,1.0,118.0,31,1125,0,0,25,0.0,0.0,0,pink
3916,4,1.0,1.0,84.0,2,60,7,11,11,1.66,4.878333333333334,2,dark purple
3917,4,2.0,3.0,260.0,29,1125,4,4,4,4.21,4.973333333333334,0,pink
3918,3,1.0,3.0,101.0,2,365,13,43,73,1.83,4.828333333333333,1,purple
3919,4,1.0,2.0,95.0,30,365,1,1,13,0.25,4.8500000000000005,1,purple
3920,4,1.0,2.0,69.0,1,365,16,26,56,1.88,4.95,1,purple
3921,4,1.0,3.0,109.0,2,60,16,46,69,0.43,4.8966666666666665,2,dark purple
3922,6,2.0,2.0,175.0,29,1125,29,59,89,0.87,4.715,0,pink
3923,3,1.0,1.0,88.0,1,365,1,1,1,1.0,5.0,1,purple
3924,1,1.0,1.0,28.0,29,1125,5,35,65,0.19,4.211666666666666,0,pink
3925,5,2.5,3.0,164.0,6,365,28,58,88,2.58,4.985,1,purple
3926,4,2.5,3.0,117.0,30,90,23,27,27,1.5,4.954999999999999,2,dark purple
3927,2,1.0,1.0,184.0,2,1125,0,0,0,4.94,4.916666666666667,0,pink
3928,2,1.0,1.0,130.0,29,1125,7,37,67,0.79,4.916666666666667,0,pink
3929,10,3.0,6.0,389.0,3,7,5,5,5,0.0,0.0,2,dark purple
3930,2,1.0,1.0,82.0,31,1125,16,46,60,0.09,5.0,0,pink
3931,8,3.0,4.0,651.0,3,365,23,53,83,0.0,0.0,1,purple
3932,10,2.5,6.0,145.0,1,1125,15,37,54,2.39,4.853333333333333,0,pink
3933,4,1.0,1.0,110.0,29,150,0,0,0,0.99,4.94,2,dark purple
3934,2,2.0,1.0,76.0,2,365,0,0,0,2.65,5.0,1,purple
3935,4,1.0,2.0,140.0,30,365,27,57,60,0.46,5.0,1,purple
3936,2,2.5,2.0,183.0,29,1125,30,60,90,0.23,4.916666666666667,0,pink
3937,2,1.0,1.0,126.0,29,365,30,60,90,0.0,0.0,1,purple
3938,6,1.0,4.0,92.0,29,365,0,26,56,0.0,0.0,1,purple
3939,2,1.0,1.0,36.0,29,1125,16,25,55,0.7,3.6666666666666665,0,pink
3940,4,2.0,2.0,110.0,30,365,0,26,56,0.0,0.0,1,purple
3941,8,3.0,5.0,191.0,2,180,0,0,0,3.08,4.848333333333334,2,dark purple
3942,6,1.0,2.0,142.0,2,90,24,54,84,3.97,4.9383333333333335,2,dark purple
3943,4,1.0,2.0,150.0,3,30,5,8,15,1.36,4.670000000000001,2,dark purple
3944,3,1.0,1.0,72.0,30,365,0,0,0,0.46,4.583333333333333,1,purple
3945,4,2.0,2.0,112.0,30,365,0,0,0,0.0,0.0,1,purple
3946,6,2.5,4.0,594.0,2,60,0,0,0,2.84,4.973333333333334,2,dark purple
3947,1,1.5,1.0,40.0,29,72,29,59,89,0.31,5.0,2,dark purple
3948,2,1.0,1.0,85.0,2,30,21,49,52,5.58,4.973333333333334,2,dark purple
3949,4,1.0,2.0,104.0,2,1125,22,52,82,5.07,4.986666666666667,0,pink
3950,5,2.5,3.0,182.0,2,30,0,0,0,1.61,4.9783333333333335,2,dark purple
3951,2,1.0,1.0,103.0,2,365,25,49,79,3.67,4.943333333333333,1,purple
3952,6,2.0,3.0,143.0,1,60,0,0,0,6.21,5.0,2,dark purple
3953,2,3.5,1.0,48.0,30,60,29,59,89,0.0,0.0,2,dark purple
3954,2,1.0,1.0,35.0,30,365,30,60,90,0.43,4.668333333333333,1,purple
3955,8,2.0,6.0,231.0,30,365,30,60,90,5.26,4.864999999999999,1,purple
3956,6,1.0,3.0,195.0,29,365,24,49,74,4.3,4.923333333333333,1,purple
3957,4,1.0,2.0,132.0,2,365,16,32,59,3.0,5.0,1,purple
3958,4,1.0,2.0,136.0,30,180,29,59,89,0.0,0.0,2,dark purple
3959,2,1.0,1.0,187.0,30,1125,29,59,89,0.03,5.0,0,pink
3961,8,1.5,4.0,249.0,1,14,0,0,0,7.1,4.7733333333333325,2,dark purple
3962,4,1.0,2.0,95.0,29,365,0,0,0,0.0,0.0,1,purple
3963,2,1.0,1.0,49.0,29,365,22,52,82,0.45,5.0,1,purple
3964,2,1.0,1.0,85.0,1,29,15,34,60,2.62,4.986666666666667,2,dark purple
3965,2,1.0,1.0,76.0,1,1125,24,28,28,5.1,4.966666666666667,0,pink
3966,3,1.0,1.0,50.0,29,365,6,36,66,0.0,0.0,1,purple
3967,1,1.5,1.0,31.0,29,365,28,58,88,0.43,4.928333333333334,1,purple
3968,2,1.0,1.0,94.0,1,365,0,0,0,3.94,4.865,1,purple
3969,2,1.0,1.0,83.0,3,365,26,26,26,1.0,5.0,1,purple
3970,1,1.0,1.0,59.0,30,365,25,54,84,0.0,0.0,1,purple
3971,4,1.0,2.0,86.0,2,1125,13,43,46,5.5,4.930000000000001,0,pink
3972,2,1.0,1.0,93.0,31,31,29,59,89,0.0,0.0,2,dark purple
3973,2,1.0,1.0,48.0,29,365,0,0,25,0.0,0.0,1,purple
3974,2,1.0,2.0,92.0,2,365,0,0,0,3.12,4.965000000000001,1,purple
3975,4,2.0,2.0,145.0,29,1125,15,45,75,0.07,4.916666666666667,0,pink
3976,2,1.0,1.0,65.0,30,365,29,59,89,0.21,5.0,1,purple
3977,3,1.5,2.0,65.0,1,1125,22,45,68,4.06,4.915,0,pink
3978,6,2.0,3.0,296.0,3,1125,24,54,80,0.82,4.953333333333333,0,pink
3979,5,1.0,3.0,128.0,2,1125,0,0,0,2.47,4.983333333333333,0,pink
3980,2,2.0,2.0,100.0,30,365,30,50,50,1.0,4.833333333333333,1,purple
3981,1,1.0,1.0,60.0,30,180,0,0,0,1.0,5.0,2,dark purple
3982,2,1.0,1.0,44.0,29,90,14,44,74,0.14,4.666666666666667,2,dark purple
3983,6,3.5,3.0,471.0,2,1125,1,1,1,2.87,4.943333333333333,0,pink
3984,2,1.0,1.0,103.0,30,180,30,60,90,0.0,0.0,2,dark purple
3985,2,1.5,1.0,55.0,1,1125,0,0,0,7.11,4.976666666666667,0,pink
3986,1,1.0,1.0,65.0,29,1125,30,60,90,0.25,4.7749999999999995,0,pink
3987,2,1.0,1.0,35.0,30,365,30,60,63,0.0,0.0,1,purple
3988,8,2.5,4.0,188.0,2,14,0,0,0,3.67,4.933333333333333,2,dark purple
3989,1,2.0,1.0,39.0,29,90,0,0,0,0.39,4.916666666666667,2,dark purple
3990,1,3.0,1.0,51.0,30,365,0,0,25,0.47,4.916666666666667,1,purple
3991,4,1.0,2.0,89.0,4,30,1,1,22,1.85,4.911666666666667,2,dark purple
3992,3,2.0,1.0,30.0,29,365,30,60,90,0.0,0.0,1,purple
3993,14,3.0,5.0,313.0,1,365,13,36,57,5.97,4.6883333333333335,1,purple
3994,6,1.5,3.0,323.0,3,31,22,52,77,2.89,4.905,2,dark purple
3995,4,1.5,2.0,80.0,30,365,30,60,90,0.29,4.9816666666666665,1,purple
3996,6,1.0,2.0,180.0,29,1125,30,60,90,0.06,5.0,0,pink
3997,2,1.0,1.0,60.0,2,29,0,0,0,1.11,4.928333333333334,2,dark purple
3998,2,1.0,1.0,72.0,30,89,30,60,90,0.11,4.833333333333333,2,dark purple
3999,2,1.0,1.0,60.0,30,90,28,58,88,0.0,0.0,2,dark purple
4000,2,1.0,1.0,85.0,1,5,26,56,86,1.11,4.945,2,dark purple
4001,2,1.0,1.0,69.0,1,14,0,0,0,2.6,4.968333333333333,2,dark purple
4002,5,1.5,3.0,170.0,29,1125,0,0,0,7.44,4.96,0,pink
4003,3,1.0,1.0,87.0,30,365,15,45,75,1.0,4.333333333333333,1,purple
4004,1,1.0,1.0,25.0,30,120,13,13,40,0.74,5.0,2,dark purple
4005,4,1.5,3.0,155.0,1,365,28,58,88,0.0,0.0,1,purple
4006,4,2.5,2.0,150.0,30,365,0,0,27,0.57,5.0,1,purple
4007,8,2.0,3.0,125.0,30,1125,30,60,90,0.09,4.966666666666667,0,pink
4008,2,1.0,1.0,50.0,4,14,20,50,53,1.32,4.931666666666667,2,dark purple
4009,6,1.5,3.0,85.0,1,365,0,0,0,0.0,0.0,1,purple
4010,3,2.0,2.0,110.0,90,180,29,59,89,0.0,0.0,2,dark purple
4011,4,2.0,2.0,117.0,29,365,30,60,90,0.0,0.0,1,purple
4012,2,1.0,1.0,59.0,1,365,30,60,90,1.26,4.903333333333333,1,purple
4013,4,1.0,3.0,82.0,82,100,12,42,72,0.81,4.5649999999999995,2,dark purple
4014,4,1.5,2.0,100.0,2,10,7,37,67,4.16,4.923333333333334,2,dark purple
4015,2,1.0,1.0,43.0,30,365,1,31,61,0.42,4.5,1,purple
4016,1,1.5,1.0,30.0,30,1125,0,0,0,0.21,4.82,0,pink
4017,4,1.0,2.0,76.0,29,1125,0,26,55,0.46,4.795,0,pink
4018,2,1.0,1.0,43.0,29,365,0,24,54,0.08,4.833333333333333,1,purple
4019,1,1.0,1.0,46.0,1,1125,30,60,90,1.11,4.861666666666666,0,pink
4020,1,1.0,1.0,39.0,29,365,16,46,76,0.3,4.5,1,purple
4021,6,1.0,2.0,91.0,29,365,30,60,90,0.17,5.0,1,purple
4022,2,1.5,1.0,50.0,1,1125,27,54,84,7.65,4.933333333333334,0,pink
4023,3,1.0,2.0,60.0,5,60,29,53,83,0.82,4.7733333333333325,2,dark purple
4024,2,1.0,1.0,55.0,3,365,27,57,86,0.72,4.8566666666666665,1,purple
4025,1,1.0,1.0,71.0,29,1125,30,60,90,0.39,4.73,0,pink
4026,4,1.0,2.0,125.0,30,365,30,60,90,0.0,0.0,1,purple
4027,1,1.5,1.0,35.0,30,1125,0,27,57,0.16,4.788333333333333,0,pink
4028,10,3.0,5.0,242.0,7,1125,0,27,56,1.43,4.956666666666667,0,pink
4029,2,2.0,1.0,50.0,29,1125,30,60,90,0.55,4.96,0,pink
4030,3,1.0,1.0,123.0,1,365,26,49,75,4.52,5.0,1,purple
4031,2,1.0,1.0,56.0,1,1125,13,33,54,4.05,4.97,0,pink
4032,8,3.5,4.0,260.0,30,365,30,60,90,0.0,0.0,1,purple
4033,3,1.0,1.0,66.0,1,365,25,55,85,2.27,4.883333333333333,1,purple
4034,4,2.0,2.0,214.0,2,90,7,37,46,2.26,4.973333333333334,2,dark purple
4035,6,1.5,2.0,130.0,29,1125,0,0,27,0.08,4.890000000000001,0,pink
4036,4,1.5,2.0,315.0,2,365,25,43,73,2.63,4.9316666666666675,1,purple
4037,4,2.0,2.0,146.0,30,180,30,60,90,0.0,0.0,2,dark purple
4038,1,1.5,2.0,60.0,21,999,28,58,88,0.0,0.0,0,pink
4039,1,1.5,1.0,44.0,2,365,13,43,73,1.28,3.0,1,purple
4040,4,1.0,2.0,150.0,1,1125,28,58,88,0.44,5.0,0,pink
4041,1,1.0,1.0,39.0,29,1125,30,60,90,0.11,4.776666666666666,0,pink
4042,4,1.0,1.0,113.0,3,28,0,0,0,2.57,4.775000000000001,2,dark purple
4043,6,4.0,2.0,319.0,3,29,3,9,12,0.0,0.0,2,dark purple
4044,2,2.0,1.0,200.0,30,90,28,58,88,0.0,0.0,2,dark purple
4045,4,2.0,2.0,163.0,30,180,30,60,90,0.0,0.0,2,dark purple
4046,5,1.0,2.0,127.0,2,60,26,56,82,3.12,4.906666666666667,2,dark purple
4047,2,1.5,1.0,90.0,90,365,0,23,53,0.0,0.0,1,purple
4048,1,1.0,1.0,35.0,29,365,30,60,90,0.12,4.276666666666667,1,purple
4049,6,2.0,3.0,225.0,29,1125,26,56,86,0.14,4.985,0,pink
4050,4,1.0,2.0,65.0,29,500,30,60,89,0.33,4.833333333333333,1,purple
4051,2,1.0,1.0,30.0,29,30,0,0,0,1.34,4.8,2,dark purple
4052,1,1.0,1.0,500.0,29,300,30,60,90,0.12,4.888333333333333,1,purple
4053,5,2.5,2.0,409.0,2,45,26,56,86,3.24,4.95,2,dark purple
4054,12,3.5,5.0,399.0,6,14,0,0,0,0.27,4.753333333333333,2,dark purple
4055,2,1.0,1.0,42.0,29,365,30,60,90,0.0,0.0,1,purple
4056,4,2.0,5.0,129.0,4,30,17,43,67,1.98,4.839999999999999,2,dark purple
4057,2,1.0,1.0,70.0,30,89,26,56,86,0.06,5.0,2,dark purple
4058,1,1.0,1.0,32.0,29,1125,30,60,90,0.08,4.5566666666666675,0,pink
4059,1,1.0,1.0,46.0,1,365,18,48,78,2.57,4.816666666666667,1,purple
4060,4,1.0,2.0,185.0,2,28,24,54,84,5.56,4.901666666666666,2,dark purple
4061,4,1.0,2.0,90.0,2,365,0,0,0,0.0,0.0,1,purple
4062,4,1.0,2.0,149.0,29,250,4,4,4,1.12,4.891666666666667,1,purple
4063,2,1.0,1.0,104.0,30,180,30,60,90,0.0,0.0,2,dark purple
4064,2,1.0,1.0,44.0,29,365,21,51,81,0.2,5.0,1,purple
4065,4,1.0,2.0,100.0,3,29,26,56,86,2.72,4.865,2,dark purple
4066,1,1.0,1.0,50.0,29,365,0,1,11,0.25,4.833333333333333,1,purple
4067,6,1.0,3.0,95.0,1,1125,29,59,89,3.18,4.915,0,pink
4068,4,1.0,2.0,115.0,2,1125,12,38,63,5.28,4.795000000000001,0,pink
4069,4,2.0,2.0,150.0,30,180,29,59,89,0.0,0.0,2,dark purple
4070,5,1.0,3.0,162.0,2,16,23,46,75,2.66,4.926666666666667,2,dark purple
4071,1,1.0,1.0,45.0,30,730,0,0,0,0.11,4.958333333333333,1,purple
4072,2,1.0,1.0,65.0,29,365,0,12,42,0.24,4.945,1,purple
4074,2,1.0,1.0,145.0,2,8,14,29,29,4.6,4.98,2,dark purple
4075,1,1.0,1.0,22.0,29,130,8,8,8,0.33,4.888333333333334,2,dark purple
4076,10,3.0,5.0,225.0,29,365,22,50,78,0.0,0.0,1,purple
4077,2,1.5,1.0,47.0,30,365,24,54,83,0.0,0.0,1,purple
4078,6,2.0,3.0,95.0,30,1125,14,44,74,0.4,4.866666666666666,0,pink
4079,2,1.0,1.0,62.0,31,358,0,0,23,0.0,0.0,1,purple
4080,6,2.0,3.0,272.0,1,30,3,3,3,2.06,4.983333333333333,2,dark purple
4081,4,1.0,2.0,88.0,1,1125,29,59,89,3.03,4.6866666666666665,0,pink
4082,4,1.0,4.0,189.0,3,1125,18,45,75,0.29,4.933333333333334,0,pink
4083,2,1.0,1.0,53.0,1,365,0,0,0,3.21,4.788333333333333,1,purple
4084,4,1.0,2.0,93.0,29,365,28,58,88,0.75,5.0,1,purple
4085,2,1.0,1.0,183.0,30,730,0,0,0,0.0,0.0,1,purple
4086,16,3.0,8.0,548.0,1,365,26,52,74,2.0,4.916666666666667,1,purple
4087,2,1.0,1.0,77.0,1,28,0,0,0,7.2,4.956666666666666,2,dark purple
4088,2,1.0,1.0,64.0,1,7,18,47,76,7.14,4.941666666666666,2,dark purple
4089,11,2.0,5.0,187.0,2,1125,14,41,66,4.22,4.915,0,pink
4090,5,1.0,2.0,219.0,2,90,30,60,90,0.0,0.0,2,dark purple
4091,1,1.0,1.0,65.0,29,364,28,58,87,0.0,0.0,1,purple
4092,2,1.0,1.0,102.0,30,1125,1,2,2,2.45,4.788333333333333,0,pink
4093,2,1.0,1.0,85.0,3,6,23,53,82,3.19,4.985,2,dark purple
4094,2,1.5,1.0,60.0,3,730,0,0,0,0.61,4.78,1,purple
4095,3,1.0,1.0,135.0,29,365,21,51,81,3.33,4.815,1,purple
4096,4,2.5,3.0,160.0,30,365,7,37,67,0.0,0.0,1,purple
4097,4,1.0,2.0,79.0,29,1125,30,60,90,0.0,0.0,0,pink
4098,10,3.5,6.0,357.0,2,15,28,58,88,1.03,5.0,2,dark purple
4099,5,1.0,2.0,75.0,29,90,30,60,90,0.88,4.845,2,dark purple
4100,8,2.0,4.0,155.0,30,365,25,55,85,0.0,0.0,1,purple
4101,2,1.0,1.0,120.0,1,44,0,26,56,1.55,4.855,2,dark purple
4102,6,1.5,3.0,268.0,2,9,17,47,72,3.42,4.891666666666667,2,dark purple
4103,2,1.0,1.0,49.0,1,1125,10,10,10,5.51,4.918333333333334,0,pink
4104,4,1.5,2.0,121.0,1,10,11,11,11,3.52,4.965,2,dark purple
4105,3,1.0,1.0,98.0,29,30,30,60,90,2.63,4.871666666666666,2,dark purple
4106,6,1.0,3.0,247.0,2,90,1,18,48,1.56,4.991666666666666,2,dark purple
